84,ॐ भास्करप्रभाय नमः ,Om bhaskaraprabhaya namah ,ওঁ ভাস্করপ্রভায় নমঃ ,ఓం భాస్కరప్రభాయ నమః ,ௐ பா⁴ஸ்கரப்ரபா⁴ய நம: ,ಓಂ ಭಾಸ್ಕರಪ್ರಭಾಯ ನಮಃ ,ഓം ഭാസ്കരപ്രഭായ നമഃ ,ૐ ભાસ્કરપ્રભાય નમઃ ,ଓଂ ଭାସ୍କରପ୍ରଭାୟ ନମଃ ,ॐ ਭਾਸ੍ਕਰਪ੍ਰਭਾਯ ਨਮਃ ,Om- to the Sun of shining halo- prostration !,ओम- चमकते प्रभामंडल के सूर्य को- साष्टांग प्रणाम!,ॐ चम्किलो प्रभासको सूर्यलाई नमन !,ஓம்- ஒளிரும் ஒளிவட்ட சூரியனுக்கு- சாஷ்டாங்கம்!,ఓం- ప్రకాశించే సూర్యునికి- సాష్టాంగ ప్రణామం!,ಓಂ- ಹೊಳೆಯುವ ಪ್ರಭಾವಲಯದ ಸೂರ್ಯನಿಗೆ- ನಮನ!,ഓം- തിളങ്ങുന്ന പ്രകാശവലയത്തിന്റെ സൂര്യന്- പ്രണാമം!,ওম- প্রজ্জ্বলিত সূর্যকে প্রণাম!,ଓମ୍- ଉଜ୍ଜ୍ୱଳ ହାଲର ସୂର୍ଯ୍ୟଙ୍କୁ- ପ୍ରଣାମ!,ओम- तेजस्वी प्रभामंडलाच्या सूर्याला साष्टांग नमस्कार!,ਓਮ- ਚਮਕਦੇ ਪ੍ਰਭਾਤ ਦੇ ਸੂਰਜ ਨੂੰ- ਪ੍ਰਣਾਮ!,ઓમ- ચમકતા પ્રભામંડળના સૂર્યને પ્રણામ!
85,ॐ ब्रह्मचर्यतपश्चर्यादि सुव्रताय नमः ,Om brahmacaryatapascaryadi suvrataya namah ,ওঁ ব্রহ্মচর্যতপশ্চর্যাদি সুব্রতায় নমঃ ,ఓం బ్రహ్మచర్యతపశ్చర్యాది సువ్రతాయ నమః ,ௐ ப்³ரஹ்மசர்யதபஶ்சர்யாதி³ ஸுவ்ரதாய நம: ,ಓಂ ಬ್ರಹ್ಮಚರ್ಯತಪಶ್ಚರ್ಯಾದಿ ಸುವ್ರತಾಯ ನಮಃ ,ഓം ബ്രഹ്മചര്യതപശ്ചര്യാദി സുവ്രതായ നമഃ ,ૐ બ્રહ્મચર્યતપશ્ચર્યાદિ સુવ્રતાય નમઃ ,ଓଂ ବ୍ରହ୍ମଚର୍ୟତପଶ୍ଚର୍ୟାଦି ସୁଵ୍ରତାୟ ନମଃ ,ॐ ਬ੍ਰਹ੍ਮਚਰ੍ਯਤਪਸ਼੍ਚਰ੍ਯਾਦਿ ਸੁਵ੍ਰਤਾਯ ਨਮਃ ,Om- to Him whose vows are chastity- asceticism and so on- prostration !,ओम- उसके लिए किसकी प्रतिज्ञा निस्तमता- तपस्या और इतने पर हैं- वेश्यावृत्ति!,ओम- जसको व्रत पवित्रता- तपस्या इत्यादि छ- उहाँलाई प्रणाम !,ஓம்- கற்பு- துறவு மற்றும் பல சபதம் உள்ளவருக்கு- சாஷ்டாங்கம்!,ఓం- పవిత్రత- సన్యాసం మొదలగునవి ఎవరి వ్రతమో- ఆయనకు సాష్టాంగ ప్రణామం!,ಓಮ್- ಯಾರ ವ್ರತಗಳು ಪರಿಶುದ್ಧತೆ- ವೈರಾಗ್ಯ ಮತ್ತು ಮುಂತಾದವುಗಳಾಗಿವೆ- ಅವರಿಗೆ ಸಾಷ್ಟಾಂಗ ನಮಸ್ಕಾರ!,ഓം- പാതിവ്രത്യം- സന്യാസം- എന്നിങ്ങനെയുള്ള നേർച്ചകൾ ആയവന് പ്രണാമം!,ওম- যাঁর ব্রত পবিত্রতা- তপস্যা ইত্যাদি- তাঁকে প্রণাম!,ଓମ୍- ଯାହାର ଶପଥ ହେଉଛି ସ୍ୱଚ୍ଛତା- ଅଶ୍ଳୀଳତା ଇତ୍ୟାଦି- ପ୍ରଣାମ!,ओम- ज्याचे व्रत पवित्रता- तपस्वी वगैरे आहेत- त्याला साष्टांग नमस्कार !,ਓਮ- ਉਸ ਨੂੰ ਜਿਸ ਦੀ ਸੁੱਖਣਾ ਪਵਿੱਤਰਤਾ- ਤਪੱਸਿਆ ਆਦਿ ਹਨ- ਪ੍ਰਣਾਮ!,ઓમ- જેમના વ્રતો પવિત્રતા- સંન્યાસ વગેરે છે- તેને પ્રણામ !
86,ॐ सत्यधर्मपरायणाय नमः ,Om satyadharmaparayanaya namah ,ওঁ সত্যধর্মপরায়ণায় নমঃ ,ఓం సత్యధర్మపరాయణాయ నమః ,ௐ ஸத்யத⁴ர்மபராயணாய நம: ,ಓಂ ಸತ್ಯಧರ್ಮಪರಾಯಣಾಯ ನಮಃ ,ഓം സത്യധര്‍മപരായണായ നമഃ ,ૐ સત્યધર્મપરાયણાય નમઃ ,ଓଂ ସତ୍ୟଧର୍ମପରାୟଣାୟ ନମଃ ,ॐ ਸਤ੍ਯਧਰ੍ਮਪਰਾਯਣਾਯ ਨਮਃ ,Om- to Him who is the ultimate resort of truthfulness- prostration !,ओम- जो सत्यता का परम आश्रय है- साष्टांग प्रणाम!,ओम- सत्यताको परम सहारालाई नमन !,ஓம்- உண்மையின் இறுதி இடமாக இருக்கும் அவருக்கு- சாஷ்டாங்கமாக!,ఓం- సత్యం యొక్క అంతిమ ఆశ్రయమైన ఆయనకు సాష్టాంగ ప్రణామం!,ಓಂ- ಸತ್ಯನಿಷ್ಠೆಯ ಪರಮ ಆಶ್ರಿತನಾದ ಆತನಿಗೆ ಸಾಷ್ಟಾಂಗ ನಮನ!,ഓം- സത്യസന്ധതയുടെ പരമമായ ആശ്രയമായ അവനു- പ്രണാമം!,ওম- যিনি সত্যবাদিতার পরম অবলম্বন- তাঁকে প্রণাম!,ଓମ୍- ଯିଏ ସତ୍ୟତା- ପ୍ରଣାମର ଚରମ ଉପାୟ!,ओम- ज्याला सत्याचा परम आश्रय आहे- त्याला साष्टांग नमस्कार!,ਓਮ- ਉਸ ਨੂੰ ਜੋ ਸਚਿਆਈ ਦਾ ਅੰਤਮ ਸਹਾਰਾ ਹੈ- ਪ੍ਰਣਾਮ!,ઓમ- સત્યનિષ્ઠાના અંતિમ આશ્રયને પ્રણામ!
87,ॐ सिद्धेश्वराय नमः ,Om siddhesvaraya namah ,ওঁ সিদ্ধেশ্বরায় নমঃ ,ఓం సిద్ధేశ్వరాయ నమః ,ௐ ஸித்³தே⁴ஶ்வராய நம: ,ಓಂ ಸಿದ್ಧೇಶ್ವರಾಯ ನಮಃ ,ഓം സിദ്ധേശ്വരായ നമഃ ,ૐ સિદ્ધેશ્વરાય નમઃ ,ଓଂ ସିଦ୍ଧେଶ୍ଵରାୟ ନମଃ ,ॐ ਸਿਦ੍ਧੇਸ਼੍ਵਰਾਯ ਨਮਃ ,Om- to Shiva of Yogic powers- prostration !,ओम- योगिक शक्तियों के शिव को- साष्टांग प्रणाम!,ॐ योगशक्तिका शिवलाई नमन !,ஓம்- யோக சக்திகளின் சிவனுக்கு- சாஷ்டாங்கம்!,ఓం- యోగ శక్తుల శివునికి- సాష్టాంగ ప్రణామం!,ಓಂ ಯೋಗ ಶಕ್ತಿಗಳ ಶಿವನಿಗೆ ಸಾಷ್ಟಾಂಗ ನಮನ!,ഓം- യോഗശക്തികളുടെ ശിവന്- പ്രണാമം!,ওম- যোগ শক্তির শিবকে- প্রণাম!,ଓମ୍- ଯୋଗ ଶକ୍ତିର ଶିବଙ୍କୁ- ପ୍ରଣାମ!,हे योगशक्तीच्या शिवाला साष्टांग नमस्कार !,ਓਮ- ਯੋਗਿਕ ਸ਼ਕਤੀਆਂ ਦੇ ਸ਼ਿਵ ਨੂੰ- ਪ੍ਰਣਾਮ!,ઓમ- યોગ શક્તિના શિવને પ્રણામ!
88,ॐ सिद्धसङ्कल्पाय नमः ,Om siddhasankalpaya namah ,ওঁ সিদ্ধসঙ্কল্পায় নমঃ ,ఓం సిద్ధసఙ్కల్పాయ నమః ,ௐ ஸித்³த⁴ஸங்கல்பாய நம: ,ಓಂ ಸಿದ್ಧಸಂಕಲ್ಪಾಯ ನಮಃ ,ഓം സിദ്ധസങ്കല്‍പായ നമഃ ,ૐ સિદ્ધસઙ્કલ્પાય નમઃ ,ଓଂ ସିଦ୍ଧସଙ୍କଲ୍ପାୟ ନମଃ ,ॐ ਸਿਦ੍ਧਸਙ੍ਕਲ੍ਪਾਯ ਨਮਃ ,Om- to the Lord of the Realized Ones (the immortal yogin Dattatreya)- prostration !,ओम- साकार लोगों के भगवान (अमर योगी दत्तात्रेय)- साष्टांग प्रणाम!,ओम- साक्षात् भगवान् (अमर योगिन दत्तात्रेय) को प्रणाम !,ஓம்- உணர்ந்தவர்களின் இறைவனுக்கு (அழியாத யோகி தத்தாத்ரேயா)- சாஷ்டாங்கமாக!,ఓం- సాక్షాత్కరించిన వారి ప్రభువుకు (అమర యోగి దత్తాత్రేయ)- సాష్టాంగం!,ಓಂ- ಸಾಕ್ಷಾತ್ಕರಿಸಿದವರ ಭಗವಂತನಿಗೆ (ಅಮರ ಯೋಗಿ ದತ್ತಾತ್ರೇಯ)- ಸಾಷ್ಟಾಂಗ ನಮನ !,ഓം- സാക്ഷാത്കരിച്ചവരുടെ നാഥന് (അമര യോഗി ദത്താത്രേയ)- പ്രണാമം!,ওম- উপলব্ধিকারীদের প্রভুকে (অমর যোগিন দত্তাত্রেয়)- প্রণাম!,ଓମ୍- ବାସ୍ତବବାଦୀ ପ୍ରଭୁଙ୍କ ନିକଟରେ (ଅମର ଯୋଗିନ ଦତ୍ତାତ୍ରେୟ)- ପ୍ରଣାମ!,ओम- साक्षात् परमेश्वराला (अमर योगीन दत्तात्रेय)- साष्टांग नमस्कार !,ਓਮ- ਸਾਕਾਰੀਆਂ ਦੇ ਪ੍ਰਭੂ ਨੂੰ (ਅਮਰ ਯੋਗਿਨ ਦੱਤਾਤ੍ਰੇਯ)- ਪ੍ਰਣਾਮ!,ઓમ- સાક્ષાત્કારના ભગવાનને (અમર યોગીન દત્તાત્રેય)- પ્રણામ!
89,ॐ योगेश्वराय नमः ,Om yogesvaraya namah ,ওঁ য়োগেশ্বরায় নমঃ ,ఓం యోగేశ్వరాయ నమః ,ௐ யோகே³ஶ்வராய நம: ,ಓಂ ಯೋಗೇಶ್ವರಾಯ ನಮಃ ,ഓം യോഗേശ്വരായ നമഃ ,ૐ યોગેશ્વરાય નમઃ ,ଓଂ ୟୋଗେଶ୍ଵରାୟ ନମଃ ,ॐ ਯੋਗੇਸ਼੍ਵਰਾਯ ਨਮਃ ,Om- to (Shiva) the Lord of Yoga- prostration !,ओम- (शिव) योग के भगवान- साष्टांग प्रणाम!,ॐ योगका भगवान् शिवलाई नमन !,ஓம்- யோகத்தின் இறைவனான (சிவனுக்கு) சாஷ்டாங்கமாக!,ఓం- యోగ ప్రభువైన (శివుడికి) సాష్టాంగ ప్రణామం!,ಓಂ- ಯೋಗಾಧಿಪತಿಯಾದ (ಶಿವನಿಗೆ) ಸಾಷ್ಟಾಂಗ ನಮನ!,ഓം- യോഗയുടെ കർത്താവായ (ശിവന്) പ്രണാമം!,ওম- যোগের ভগবান (শিবকে) প্রণাম!,ଓମ୍- ଯୋଗର ପ୍ରଭୁଙ୍କୁ (ଶିବ)- ପ୍ରଣାମ!,ओम- योगाच्या देवाला (शिवा) साष्टांग नमस्कार !,ਓਮ- ਯੋਗ ਦੇ ਪ੍ਰਭੂ (ਸ਼ਿਵ) ਨੂੰ- ਪ੍ਰਣਾਮ!,ઓમ- યોગના ભગવાન (શિવ) ને પ્રણામ !
90,ॐ भगवते नमः,Om bhagavate namah ,ওঁ ভগবতে নমঃ ,ఓం భగవతే నమః ,ௐ ப⁴க³வதே நம: ,ಓಂ ಭಗವತೇ ನಮಃ ,ഓം ഭഗവതേ നമഃ,ૐ ભગવતે નમઃ ,ଓଂ ଭଗଵତେ ନମଃ ,ॐ ਭਗਵਤੇ ਨਮਃ,Om- to the Possessor of Divine Glory- prostration !,ओम- दिव्य महिमा के स्वामी- साष्टांग प्रणाम!,ओम- दिव्य महिमाको मालिकलाई- प्रणाम!,ஓம்- தெய்வீக மகிமை உடையவரே- சாஷ்டாங்கமாக!,ఓం- దివ్య మహిమ గలవారికి సాష్టాంగ ప్రణామం!,ಓಂ- ದೈವಿಕ ಮಹಿಮೆಯ ಒಡೆಯನಿಗೆ- ನಮಸ್ಕಾರ!,ഓം- ദൈവിക മഹത്വത്തിന്റെ ഉടമയ്ക്ക്- പ്രണാമം!,ওম- ঐশ্বরিক গৌরবের অধিকারীকে- প্রণাম!,ଓମ୍- ine ଶ୍ୱରୀୟ ଗ ory ରବର ମାଲିକଙ୍କୁ- ପ୍ରଣାମ!,ओम- दैवी वैभवाच्या मालकाला- साष्टांग नमस्कार!,ਓਮ- ਬ੍ਰਹਮ ਮਹਿਮਾ ਦੇ ਮਾਲਕ ਨੂੰ- ਪ੍ਰਣਾਮ!,ઓમ- દૈવી મહિમાના માલિકને- પ્રણામ!
91,ॐ भक्तवत्सलाय नमः ,Om bhaktavatsalaya namah ,ওঁ ভক্তবত্সলায় নমঃ ,ఓం భక్తవత్సలాయ నమః ,ௐ ப⁴க்தவத்ஸலாய நம: ,ಓಂ ಭಕ್ತವತ್ಸಲಾಯ ನಮಃ ,ഓം ഭക്തവത്സലായ നമഃ ,ૐ ભક્તવત્સલાય નમઃ ,ଓଂ ଭକ୍ତଵତ୍ସଲାୟ ନମଃ ,ॐ ਭਕ੍ਤਵਤ੍ਸਲਾਯ ਨਮਃ ,Om- to Him who loves His devotees- prostration !,ओम- उन्हें जो अपने भक्तों से प्यार करते हैं- साष्टांग प्रणाम!,ओम- आफ्ना भक्तहरूलाई माया गर्ने उहाँलाई नमन!,ஓம்- தன் பக்தர்களை நேசிப்பவருக்கு- சாஷ்டாங்கம்!,ఓం- తన భక్తులను ప్రేమించే వాడికి- సాష్టాంగం!,ಓಂ- ತನ್ನ ಭಕ್ತರನ್ನು ಪ್ರೀತಿಸುವವನಿಗೆ- ನಮಸ್ಕಾರ!,ഓം- തന്റെ ഭക്തരെ സ്നേഹിക്കുന്നവന്- പ്രണാമം!,ওম- যিনি তাঁর ভক্তদের ভালবাসেন- তাঁকে প্রণাম!,ଓମ୍- ଯିଏ ତାଙ୍କ ଭକ୍ତମାନଙ୍କୁ ଭଲ ପାଆନ୍ତି- ପ୍ରଣାମ!,ओम- आपल्या भक्तांवर प्रेम करणाऱ्याला साष्टांग नमस्कार !,ਓਮ- ਉਸ ਨੂੰ ਜੋ ਆਪਣੇ ਭਗਤਾਂ ਨੂੰ ਪਿਆਰ ਕਰਦਾ ਹੈ- ਪ੍ਰਣਾਮ!,ઓમ- તેમના ભક્તોને પ્રેમ કરનારને પ્રણામ!
92,ॐ सत्पुरुषाय नमः ,Om satpurusaya namah ,ওঁ সত্পুরুষায় নমঃ ,ఓం సత్పురుషాయ నమః ,ௐ ஸத்புருஷாய நம: ,ಓಂ ಸತ್ಪುರುಷಾಯ ನಮಃ ,ഓം സത്പുരുഷായ നമഃ ,ૐ સત્પુરુષાય નમઃ ,ଓଂ ସତ୍ପୁରୁଷାୟ ନମଃ ,ॐ ਸਤ੍ਪੁਰੁਸ਼ਾਯ ਨਮਃ ,Om- to the True Male (purusa)- prostration !,ओम- सच्चे पुरुष (पुरुष) को- साष्टांग प्रणाम!,ओम- सच्चा पुरुष (पुरुष) लाई प्रणाम !,ஓம்- உண்மையான புருஷனுக்கு (புருஷனுக்கு)- சாஷ்டாங்கம்!,ఓం- నిజమైన పురుషునికి (పురుష)- సాష్టాంగం!,ಓಂ- ನಿಜವಾದ ಪುರುಷನಿಗೆ (ಪುರುಷ)- ಸಾಷ್ಟಾಂಗ ನಮನ!,ഓം- യഥാർത്ഥ പുരുഷന് (പുരുഷൻ)- പ്രണാമം!,ওম- সত্যিকারের পুরুষকে (পুরুষ)- প্রণাম!,ଓମ୍- ପ୍ରକୃତ ପୁରୁଷ (ପୁରସା) କୁ- ପ୍ରଣାମ!,ओम- खऱ्या पुरुषाला साष्टांग नमस्कार!,ਓਮ- ਸੱਚੇ ਪੁਰਸ਼ (ਪੁਰਸ) ਨੂੰ- ਪ੍ਰਣਾਮ!,ઓમ- સાચા પુરૂષને- પ્રણામ!
93,ॐ पुरुषोत्तमाय नमः ,Om purusottamaya namah ,ওঁ পুরুষোত্তমায় নমঃ ,ఓం పురుషోత్తమాయ నమః ,ௐ புருஷோத்தமாய நம: ,ಓಂ ಪುರುಷೋತ್ತಮಾಯ ನಮಃ ,ഓം പുരുഷോത്തമായ നമഃ ,ૐ પુરુષોત્તમાય નમઃ ,ଓଂ ପୁରୁଷୋତ୍ତମାୟ ନମଃ ,ॐ ਪੁਰੁਸ਼ੋਤ੍ਤਮਾਯ ਨਮਃ ,Om- to the Best among Men- prostration !,ओम- पुरुषों में सर्वश्रेष्ठ के लिए- साष्टांग प्रणाम!,ओम- पुरूषहरूमध्ये श्रेष्ठलाई- प्रणाम!,ஓம்- மனிதர்களில் சிறந்தவருக்கு- சாஷ்டாங்கம்!,ఓం- పురుషులలో ఉత్తములకు- సాష్టాంగం!,ಓಂ- ಪುರುಷರಲ್ಲಿ ಶ್ರೇಷ್ಠರಿಗೆ- ಸಾಷ್ಟಾಂಗ ನಮನ!,ഓം- മനുഷ്യരിൽ ഏറ്റവും ഉത്തമർക്ക്- പ്രണാമം!,ওম- পুরুষদের মধ্যে শ্রেষ্ঠকে প্রণাম!,ଓମ୍- ପୁରୁଷମାନଙ୍କ ମଧ୍ୟରେ ସର୍ବୋତ୍ତମ- ପ୍ରଣାମ!,ओम- पुरूषांमधील श्रेष्ठाला साष्टांग नमस्कार!,ਓਮ- ਪੁਰਸ਼ਾਂ ਵਿੱਚ ਸਰਵੋਤਮ ਨੂੰ- ਪ੍ਰਣਾਮ!,ઓમ- પુરુષોમાં શ્રેષ્ઠને- પ્રણામ!
94,ॐ सत्यतत्त्वबोधकाय नमः ,Om satyatattvabodhakaya namah ,ওঁ সত্যতত্ত্ববোধকায় নমঃ ,ఓం సత్యతత్త్వబోధకాయ నమః ,ௐ ஸத்யதத்த்வபோ³த⁴காய நம: ,ಓಂ ಸತ್ಯತತ್ತ್ವಬೋಧಕಾಯ ನಮಃ ,ഓം സത്യതത്ത്വബോധകായ നമഃ ,ૐ સત્યતત્ત્વબોધકાય નમઃ ,ଓଂ ସତ୍ୟତତ୍ତ୍ଵବୋଧକାୟ ନମଃ ,ॐ ਸਤ੍ਯਤਤ੍ਤ੍ਵਬੋਧਕਾਯ ਨਮਃ ,Om- to (the Guru) who awakens (His disciples) to the Principles of Reality- prostration !,ओम- (गुरु) को जो वास्तविकता के सिद्धांतों के लिए (उनके शिष्यों) को जगाता है- साष्टांग प्रणाम!,ओम- (आफ्ना शिष्यहरूलाई) यथार्थको सिद्धान्तमा जगाउने (गुरुलाई) प्रणाम !,ஓம்- (அவரது சீடர்களை) யதார்த்தத்தின் கொள்கைகளுக்கு எழுப்பும் (குருவுக்கு) சாஷ்டாங்கமாக!,ఓం- (ఆయన శిష్యులను) వాస్తవికత యొక్క సూత్రాలకు మేల్కొల్పిన (గురువుకు) సాష్టాంగ ప్రణామం!,ಓಂ- (ತನ್ನ ಶಿಷ್ಯರನ್ನು) ವಾಸ್ತವಿಕತೆಯ ತತ್ವಗಳಿಗೆ ಜಾಗೃತಗೊಳಿಸುವ (ಗುರುವಿಗೆ) ಸಾಷ್ಟಾಂಗ ನಮಸ್ಕಾರ !,ഓം- (തന്റെ ശിഷ്യന്മാരെ) യാഥാർത്ഥ്യത്തിന്റെ തത്വങ്ങളിലേക്ക് ഉണർത്തുന്ന (ഗുരുവിന്) പ്രണാമം!,ওম- (গুরুকে) যিনি (তাঁর শিষ্যদের) বাস্তবতার নীতিতে জাগ্রত করেন- প্রণাম!,ଓମ୍- (ଗୁରୁ) କୁ ଯିଏ ଜାଗ୍ରତ କରେ (ତାଙ୍କ ଶିଷ୍ୟମାନଙ୍କୁ) ବାସ୍ତବତା- ପ୍ରଣାମ!,ओम- (त्याच्या शिष्यांना) वास्तविकतेच्या तत्त्वांबद्दल जागृत करणार्‍या (गुरूंना) साष्टांग नमस्कार !,ਓਮ- ਉਸ (ਗੁਰੂ) ਨੂੰ ਜੋ (ਆਪਣੇ ਚੇਲਿਆਂ ਨੂੰ) ਅਸਲੀਅਤ ਦੇ ਸਿਧਾਂਤਾਂ ਲਈ ਜਗਾਉਂਦਾ ਹੈ- ਪ੍ਰਣਾਮ!,ઓમ- (તેમના શિષ્યોને) વાસ્તવિકતાના સિદ્ધાંતો પ્રત્યે જાગૃત કરનાર (ગુરુને) પ્રણામ!
95,ॐ कामादिषद्वैरिध्वंसिने नमः ,Om kamadisadvairidhvamsine namah ,ওঁ কামাদিষদ্বৈরিধ্বংসিনে নমঃ ,ఓం కామాదిషద్వైరిధ్వంసినే నమః ,ௐ காமாதி³ஷத்³வைரித்⁴வம்ஸிநே நம: ,ಓಂ ಕಾಮಾದಿಷದ್ವೈರಿಧ್ವಂಸಿನೇ ನಮಃ ,ഓം കാമാദിഷദ്വൈരിധ്വംസിനേ നമഃ ,ૐ કામાદિષદ્વૈરિધ્વંસિને નમઃ ,ଓଂ କାମାଦିଷଦ୍ଵୈରିଧ୍ଵଂସିନେ ନମଃ ,ॐ ਕਾਮਾਦਿਸ਼ਦ੍ਵੈਰਿਧ੍ਵਂਸਿਨੇ ਨਮਃ ,Om- to the Destroyer of the Six Foes beginning with Desire (Desire- Anger- Greed- Hatred- Pride- and Envy)- prostration !,ओम- इच्छा (इच्छा- क्रोध- लालच- घृणा- गर्व और ईर्ष्या) से शुरू होने वाले छह दुश्मनों के विनाशक के लिए- साष्टांग प्रणाम!,ओम- इच्छा (इच्छा- क्रोध- लोभ- घृणा- घमण्ड र ईर्ष्या) बाट सुरु हुने छ शत्रुहरूको विनाशकर्तालाई प्रणाम !,ஓம்- ஆசை (ஆசை- கோபம்- பேராசை- வெறுப்பு- பெருமை மற்றும் பொறாமை) தொடங்கி ஆறு எதிரிகளை அழிப்பவருக்கு!,ఓం- కోరిక (కోరిక- కోపం- దురాశ- ద్వేషం- గర్వం మరియు అసూయ)తో ప్రారంభమయ్యే ఆరుగురు శత్రువులను నాశనం చేసేవాడికి సాష్టాంగ ప్రణామం!,ಓಂ- ಆಸೆ (ಆಸೆ- ಕೋಪ- ದುರಾಸೆ- ದ್ವೇಷ- ಅಹಂಕಾರ ಮತ್ತು ಅಸೂಯೆ) ಯಿಂದ ಪ್ರಾರಂಭವಾಗುವ ಆರು ವೈರಿಗಳ ವಿಧ್ವಂಸಕನಿಗೆ ನಮಸ್ಕಾರ!,ഓം- ആഗ്രഹം (ആഗ്രഹം- കോപം- അത്യാഗ്രഹം- വിദ്വേഷം- അഹങ്കാരം- അസൂയ) തുടങ്ങുന്ന ആറ് ശത്രുക്കളെ നശിപ്പിക്കുന്നവനു പ്രണാമം!,ওম- আকাঙ্ক্ষা (ইচ্ছা- ক্রোধ- লোভ- ঘৃণা- অহংকার এবং হিংসা) দিয়ে শুরু হওয়া ছয় শত্রুদের ধ্বংসকারীকে প্রণাম!,ଓମ୍- ଇଚ୍ଛା (ଇଚ୍ଛା- କ୍ରୋଧ- ଲୋଭ- ଘୃଣା- ଅହଂକାର- ଏବଂ vy ର୍ଷା) ଠାରୁ ଆରମ୍ଭ କରି ଛଅ ଶତ୍ରୁଙ୍କର ବିନାଶକାରୀଙ୍କୁ!,ओम- इच्छा (इच्छा- क्रोध- लोभ- द्वेष- अभिमान आणि मत्सर) पासून सुरू होणार्‍या सहा शत्रूंच्या नाशकर्त्याला साष्टांग नमस्कार!,ਓਮ- ਇੱਛਾ (ਇੱਛਾ- ਕ੍ਰੋਧ- ਲੋਭ- ਨਫ਼ਰਤ- ਹੰਕਾਰ- ਅਤੇ ਈਰਖਾ) ਨਾਲ ਸ਼ੁਰੂ ਹੋਣ ਵਾਲੇ ਛੇ ਦੁਸ਼ਮਣਾਂ ਦੇ ਨਾਸ਼ ਕਰਨ ਵਾਲੇ ਨੂੰ- ਪ੍ਰਣਾਮ!,ઓમ- ઈચ્છા (ઈચ્છા- ક્રોધ- લોભ- દ્વેષ- અભિમાન અને ઈર્ષ્યા) થી શરૂ થતા છ શત્રુઓના વિનાશકને પ્રણામ!
96,ॐ अभेदानन्दानुभवप्रदाय नमः ,Om abhedanandanubhavapradaya namah ,ওঁ অভেদানন্দানুভবপ্রদায় নমঃ ,ఓం అభేదానన్దానుభవప్రదాయ నమః ,ௐ அபே⁴தா³நந்தா³நுப⁴வப்ரதா³ய நம: ,ಓಂ ಅಭೇದಾನನ್ದಾನುಭವಪ್ರದಾಯ ನಮಃ ,ഓം അഭേദാനന്ദാനുഭവപ്രദായ നമഃ ,ૐ અભેદાનન્દાનુભવપ્રદાય નમઃ ,ଓଂ ଅଭେଦାନନ୍ଦାନୁଭଵପ୍ରଦାୟ ନମଃ ,ॐ ਅਭੇਦਾਨਨ੍ਦਾਨੁਭਵਪ੍ਰਦਾਯ ਨਮਃ ,Om- to Him who freely gives the actual experience of Undivided Bliss- prostration !,ओम- उसे जो स्वतंत्र रूप से अविभाजित आनंद का वास्तविक अनुभव देता है- साष्टांग प्रणाम!,ओम- अविभाजित परमानन्दको वास्तविक अनुभव सित्तैमा दिने उहाँलाई प्रणाम !,ஓம்- பிரிக்கப்படாத பேரின்பத்தின் உண்மையான அனுபவத்தை இலவசமாக வழங்குபவருக்கு- சாஷ்டாங்கம்!,ఓం- అవిభక్త ఆనందం యొక్క వాస్తవ అనుభవాన్ని ఉచితంగా ఇచ్చే అతనికి- సాష్టాంగం!,ಅವಿಭಜಿತ ಆನಂದದ ನಿಜವಾದ ಅನುಭವವನ್ನು ಮುಕ್ತವಾಗಿ ನೀಡುವವನಿಗೆ ಓಂ- ನಮಸ್ಕಾರ!,ഓം- അവിഭക്തമായ ആനന്ദത്തിന്റെ യഥാർത്ഥ അനുഭവം സൗജന്യമായി നൽകുന്നവന്- പ്രണാമം!,ওম- যিনি অবাধে অবিভক্ত সুখের বাস্তব অভিজ্ঞতা দেন- তাঁকে প্রণাম!,ଓମ୍- ଯିଏ ମୁକ୍ତ ଭାବରେ ଅବିଭକ୍ତ ଆଶୀର୍ବାଦ- ପ୍ରଣାମର ପ୍ରକୃତ ଅନୁଭୂତି ପ୍ରଦାନ କରେ!,ओम- जो मुक्तपणे अविभाज्य आनंदाचा प्रत्यक्ष अनुभव देतो त्याला साष्टांग नमस्कार !,ਓਮ- ਉਸ ਨੂੰ ਜੋ ਸੁਤੰਤਰ ਰੂਪ ਵਿੱਚ ਅਵਿਭਾਜਿਤ ਅਨੰਦ ਦਾ ਅਸਲ ਅਨੁਭਵ ਦਿੰਦਾ ਹੈ- ਪ੍ਰਣਾਮ!,ઓમ- જે મુક્તપણે અવિભાજિત આનંદનો વાસ્તવિક અનુભવ આપે છે- તેને પ્રણામ!
